evidence_id,run_id,evaluation_scope,true_label,window_ordinal,window_start_h,window_end_h,source_sha256,source_manifest_sha256,signature_path,signature_bytes,signature_sha256,signature_dimension
FINAL-EVD-0311,test-primary-F15-r01,primary,F15,7,55.0,60.0,19b076f99a4bc380da272c081a66d320d797876344940aeb526c1898a53757c5,1d02fe4003e2c39dfad5ee3fcc1a19856e20768afdd76617dcb64ddb6cff28b5,signatures/FINAL-EVD-0311.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0312,test-primary-F15-r01,primary,F15,8,60.0,65.0,19b076f99a4bc380da272c081a66d320d797876344940aeb526c1898a53757c5,1d02fe4003e2c39dfad5ee3fcc1a19856e20768afdd76617dcb64ddb6cff28b5,signatures/FINAL-EVD-0312.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0313,test-primary-F15-r02,primary,F15,1,25.0,30.0,72e0d147eeede0a639358efdfac2dcbceb641599264ee52f8f05d8c7fc59dcc1,4e13153d19a4429bd00a645d39fd611dfc451af47b827e02080a5f1a063a273d,signatures/FINAL-EVD-0313.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0314,test-primary-F15-r02,primary,F15,2,30.0,35.0,72e0d147eeede0a639358efdfac2dcbceb641599264ee52f8f05d8c7fc59dcc1,4e13153d19a4429bd00a645d39fd611dfc451af47b827e02080a5f1a063a273d,signatures/FINAL-EVD-0314.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0315,test-primary-F15-r02,primary,F15,3,35.0,40.0,72e0d147eeede0a639358efdfac2dcbceb641599264ee52f8f05d8c7fc59dcc1,4e13153d19a4429bd00a645d39fd611dfc451af47b827e02080a5f1a063a273d,signatures/FINAL-EVD-0315.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0316,test-primary-F15-r02,primary,F15,4,40.0,45.0,72e0d147eeede0a639358efdfac2dcbceb641599264ee52f8f05d8c7fc59dcc1,4e13153d19a4429bd00a645d39fd611dfc451af47b827e02080a5f1a063a273d,signatures/FINAL-EVD-0316.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0317,test-primary-F15-r02,primary,F15,5,45.0,50.0,72e0d147eeede0a639358efdfac2dcbceb641599264ee52f8f05d8c7fc59dcc1,4e13153d19a4429bd00a645d39fd611dfc451af47b827e02080a5f1a063a273d,signatures/FINAL-EVD-0317.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0318,test-primary-F15-r02,primary,F15,6,50.0,55.0,72e0d147eeede0a639358efdfac2dcbceb641599264ee52f8f05d8c7fc59dcc1,4e13153d19a4429bd00a645d39fd611dfc451af47b827e02080a5f1a063a273d,signatures/FINAL-EVD-0318.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0319,test-primary-F15-r02,primary,F15,7,55.0,60.0,72e0d147eeede0a639358efdfac2dcbceb641599264ee52f8f05d8c7fc59dcc1,4e13153d19a4429bd00a645d39fd611dfc451af47b827e02080a5f1a063a273d,signatures/FINAL-EVD-0319.signature.csv,4252,621f60ca075f747ac522d2045658efd3a6e1307e72ce85771a2256e2443e617b,697
FINAL-EVD-0320,test-primary-F15-r02,primary,F15,8,60.0,65.0,72e0d147eeede0a639358efdfac2dcbceb641599264ee52f8f05d8c7fc59dcc1,4e13153d19a4429bd00a645d39fd611dfc451af47b827e02080a5f1a063a273d,signatures/FINAL-EVD-0320.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0321,test-primary-F15-r03,primary,F15,1,25.0,30.0,28203a41b8a503feeb87be12e931cb0faa5da7e49cae86c87ecbfe3af3bb0872,9acefe472f1da7abe5f8be7e1c3d0411382ce122187696afdfb8e4bb157282f9,signatures/FINAL-EVD-0321.signature.csv,4252,621f60ca075f747ac522d2045658efd3a6e1307e72ce85771a2256e2443e617b,697
FINAL-EVD-0322,test-primary-F15-r03,primary,F15,2,30.0,35.0,28203a41b8a503feeb87be12e931cb0faa5da7e49cae86c87ecbfe3af3bb0872,9acefe472f1da7abe5f8be7e1c3d0411382ce122187696afdfb8e4bb157282f9,signatures/FINAL-EVD-0322.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0323,test-primary-F15-r03,primary,F15,3,35.0,40.0,28203a41b8a503feeb87be12e931cb0faa5da7e49cae86c87ecbfe3af3bb0872,9acefe472f1da7abe5f8be7e1c3d0411382ce122187696afdfb8e4bb157282f9,signatures/FINAL-EVD-0323.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0324,test-primary-F15-r03,primary,F15,4,40.0,45.0,28203a41b8a503feeb87be12e931cb0faa5da7e49cae86c87ecbfe3af3bb0872,9acefe472f1da7abe5f8be7e1c3d0411382ce122187696afdfb8e4bb157282f9,signatures/FINAL-EVD-0324.signature.csv,4252,18dd3af819de13c8056f43c57ba05ddb5f0f08c216a1960d8ada4654595b3bbb,697
FINAL-EVD-0325,test-primary-F15-r03,primary,F15,5,45.0,50.0,28203a41b8a503feeb87be12e931cb0faa5da7e49cae86c87ecbfe3af3bb0872,9acefe472f1da7abe5f8be7e1c3d0411382ce122187696afdfb8e4bb157282f9,signatures/FINAL-EVD-0325.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0326,test-primary-F15-r03,primary,F15,6,50.0,55.0,28203a41b8a503feeb87be12e931cb0faa5da7e49cae86c87ecbfe3af3bb0872,9acefe472f1da7abe5f8be7e1c3d0411382ce122187696afdfb8e4bb157282f9,signatures/FINAL-EVD-0326.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0327,test-primary-F15-r03,primary,F15,7,55.0,60.0,28203a41b8a503feeb87be12e931cb0faa5da7e49cae86c87ecbfe3af3bb0872,9acefe472f1da7abe5f8be7e1c3d0411382ce122187696afdfb8e4bb157282f9,signatures/FINAL-EVD-0327.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0328,test-primary-F15-r03,primary,F15,8,60.0,65.0,28203a41b8a503feeb87be12e931cb0faa5da7e49cae86c87ecbfe3af3bb0872,9acefe472f1da7abe5f8be7e1c3d0411382ce122187696afdfb8e4bb157282f9,signatures/FINAL-EVD-0328.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0329,test-primary-F15-r04,primary,F15,1,25.0,30.0,4d6f0765bef0d74e661005ab43990e7fcb52940e41a55ea48f88ea1478eca1c0,d611e6dc06a623a8ada1494dbc94bab62a8d45aecfdf362cf476dc13d6361b89,signatures/FINAL-EVD-0329.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0330,test-primary-F15-r04,primary,F15,2,30.0,35.0,4d6f0765bef0d74e661005ab43990e7fcb52940e41a55ea48f88ea1478eca1c0,d611e6dc06a623a8ada1494dbc94bab62a8d45aecfdf362cf476dc13d6361b89,signatures/FINAL-EVD-0330.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0331,test-primary-F15-r04,primary,F15,3,35.0,40.0,4d6f0765bef0d74e661005ab43990e7fcb52940e41a55ea48f88ea1478eca1c0,d611e6dc06a623a8ada1494dbc94bab62a8d45aecfdf362cf476dc13d6361b89,signatures/FINAL-EVD-0331.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0332,test-primary-F15-r04,primary,F15,4,40.0,45.0,4d6f0765bef0d74e661005ab43990e7fcb52940e41a55ea48f88ea1478eca1c0,d611e6dc06a623a8ada1494dbc94bab62a8d45aecfdf362cf476dc13d6361b89,signatures/FINAL-EVD-0332.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0333,test-primary-F15-r04,primary,F15,5,45.0,50.0,4d6f0765bef0d74e661005ab43990e7fcb52940e41a55ea48f88ea1478eca1c0,d611e6dc06a623a8ada1494dbc94bab62a8d45aecfdf362cf476dc13d6361b89,signatures/FINAL-EVD-0333.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0334,test-primary-F15-r04,primary,F15,6,50.0,55.0,4d6f0765bef0d74e661005ab43990e7fcb52940e41a55ea48f88ea1478eca1c0,d611e6dc06a623a8ada1494dbc94bab62a8d45aecfdf362cf476dc13d6361b89,signatures/FINAL-EVD-0334.signature.csv,4252,4f8c035dfa16d948e4a29219f2cbb86cba41d6f1c52c69a485ed963781c05ccd,697
FINAL-EVD-0335,test-primary-F15-r04,primary,F15,7,55.0,60.0,4d6f0765bef0d74e661005ab43990e7fcb52940e41a55ea48f88ea1478eca1c0,d611e6dc06a623a8ada1494dbc94bab62a8d45aecfdf362cf476dc13d6361b89,signatures/FINAL-EVD-0335.signature.csv,4252,7463e758fe645158569fc2120bde22ae37a25236b63e7a50674cf7d0d15f8aa3,697
FINAL-EVD-0336,test-primary-F15-r04,primary,F15,8,60.0,65.0,4d6f0765bef0d74e661005ab43990e7fcb52940e41a55ea48f88ea1478eca1c0,d611e6dc06a623a8ada1494dbc94bab62a8d45aecfdf362cf476dc13d6361b89,signatures/FINAL-EVD-0336.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0337,test-primary-F15-r05,primary,F15,1,25.0,30.0,ddbb67a54e5456db179327b92e8ab13a6a9fb0ee2bedcf247b399cf06a08eec1,6af8d1902f2623e1a216266d428c9fca9451671d76f565d6e60698589f8b632a,signatures/FINAL-EVD-0337.signature.csv,4250,213c90c5d08a6337f457d4eb35b88df25e2b9276b47dcd86d752be483e468b99,697
FINAL-EVD-0338,test-primary-F15-r05,primary,F15,2,30.0,35.0,ddbb67a54e5456db179327b92e8ab13a6a9fb0ee2bedcf247b399cf06a08eec1,6af8d1902f2623e1a216266d428c9fca9451671d76f565d6e60698589f8b632a,signatures/FINAL-EVD-0338.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0339,test-primary-F15-r05,primary,F15,3,35.0,40.0,ddbb67a54e5456db179327b92e8ab13a6a9fb0ee2bedcf247b399cf06a08eec1,6af8d1902f2623e1a216266d428c9fca9451671d76f565d6e60698589f8b632a,signatures/FINAL-EVD-0339.signature.csv,4252,f666ec79b8fd93691a6fbeb421d2543497e82c75c87e67c7450b5f290aeb7db3,697
FINAL-EVD-0340,test-primary-F15-r05,primary,F15,4,40.0,45.0,ddbb67a54e5456db179327b92e8ab13a6a9fb0ee2bedcf247b399cf06a08eec1,6af8d1902f2623e1a216266d428c9fca9451671d76f565d6e60698589f8b632a,signatures/FINAL-EVD-0340.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0341,test-primary-F15-r05,primary,F15,5,45.0,50.0,ddbb67a54e5456db179327b92e8ab13a6a9fb0ee2bedcf247b399cf06a08eec1,6af8d1902f2623e1a216266d428c9fca9451671d76f565d6e60698589f8b632a,signatures/FINAL-EVD-0341.signature.csv,4252,411554a6507852e225a5312808bb66b3c97f634fc8278981e0a890979ca1d3d5,697
FINAL-EVD-0342,test-primary-F15-r05,primary,F15,6,50.0,55.0,ddbb67a54e5456db179327b92e8ab13a6a9fb0ee2bedcf247b399cf06a08eec1,6af8d1902f2623e1a216266d428c9fca9451671d76f565d6e60698589f8b632a,signatures/FINAL-EVD-0342.signature.csv,4252,f666ec79b8fd93691a6fbeb421d2543497e82c75c87e67c7450b5f290aeb7db3,697
FINAL-EVD-0343,test-primary-F15-r05,primary,F15,7,55.0,60.0,ddbb67a54e5456db179327b92e8ab13a6a9fb0ee2bedcf247b399cf06a08eec1,6af8d1902f2623e1a216266d428c9fca9451671d76f565d6e60698589f8b632a,signatures/FINAL-EVD-0343.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0344,test-primary-F15-r05,primary,F15,8,60.0,65.0,ddbb67a54e5456db179327b92e8ab13a6a9fb0ee2bedcf247b399cf06a08eec1,6af8d1902f2623e1a216266d428c9fca9451671d76f565d6e60698589f8b632a,signatures/FINAL-EVD-0344.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0345,test-primary-F15-r06,primary,F15,1,25.0,30.0,0c50bb29dd01f3e43aff6e36cb22515012de7e9f8173c02f6a3c01db46128e1a,4c549a36630ea0e798686efd8fed28cf7bd3c043833b5943574184257dbce5c5,signatures/FINAL-EVD-0345.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0346,test-primary-F15-r06,primary,F15,2,30.0,35.0,0c50bb29dd01f3e43aff6e36cb22515012de7e9f8173c02f6a3c01db46128e1a,4c549a36630ea0e798686efd8fed28cf7bd3c043833b5943574184257dbce5c5,signatures/FINAL-EVD-0346.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0347,test-primary-F15-r06,primary,F15,3,35.0,40.0,0c50bb29dd01f3e43aff6e36cb22515012de7e9f8173c02f6a3c01db46128e1a,4c549a36630ea0e798686efd8fed28cf7bd3c043833b5943574184257dbce5c5,signatures/FINAL-EVD-0347.signature.csv,4252,2566f0344c16e5177176b7f8d14ac2572010387939dfcdc6ee7660e71fa0791b,697
FINAL-EVD-0348,test-primary-F15-r06,primary,F15,4,40.0,45.0,0c50bb29dd01f3e43aff6e36cb22515012de7e9f8173c02f6a3c01db46128e1a,4c549a36630ea0e798686efd8fed28cf7bd3c043833b5943574184257dbce5c5,signatures/FINAL-EVD-0348.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0349,test-primary-F15-r06,primary,F15,5,45.0,50.0,0c50bb29dd01f3e43aff6e36cb22515012de7e9f8173c02f6a3c01db46128e1a,4c549a36630ea0e798686efd8fed28cf7bd3c043833b5943574184257dbce5c5,signatures/FINAL-EVD-0349.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0350,test-primary-F15-r06,primary,F15,6,50.0,55.0,0c50bb29dd01f3e43aff6e36cb22515012de7e9f8173c02f6a3c01db46128e1a,4c549a36630ea0e798686efd8fed28cf7bd3c043833b5943574184257dbce5c5,signatures/FINAL-EVD-0350.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0351,test-primary-F15-r06,primary,F15,7,55.0,60.0,0c50bb29dd01f3e43aff6e36cb22515012de7e9f8173c02f6a3c01db46128e1a,4c549a36630ea0e798686efd8fed28cf7bd3c043833b5943574184257dbce5c5,signatures/FINAL-EVD-0351.signature.csv,4252,f666ec79b8fd93691a6fbeb421d2543497e82c75c87e67c7450b5f290aeb7db3,697
FINAL-EVD-0352,test-primary-F15-r06,primary,F15,8,60.0,65.0,0c50bb29dd01f3e43aff6e36cb22515012de7e9f8173c02f6a3c01db46128e1a,4c549a36630ea0e798686efd8fed28cf7bd3c043833b5943574184257dbce5c5,signatures/FINAL-EVD-0352.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0353,test-primary-F15-r07,primary,F15,1,25.0,30.0,f5dd3c3637ff33cdc2c8af34de5c26ca2e4b38157a47454ceed5a31a6f8c2c4f,99c89beb3fcfd5720c08d72c02c16e947e431b9a23979b9bff18f70cd393cff9,signatures/FINAL-EVD-0353.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0354,test-primary-F15-r07,primary,F15,2,30.0,35.0,f5dd3c3637ff33cdc2c8af34de5c26ca2e4b38157a47454ceed5a31a6f8c2c4f,99c89beb3fcfd5720c08d72c02c16e947e431b9a23979b9bff18f70cd393cff9,signatures/FINAL-EVD-0354.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0355,test-primary-F15-r07,primary,F15,3,35.0,40.0,f5dd3c3637ff33cdc2c8af34de5c26ca2e4b38157a47454ceed5a31a6f8c2c4f,99c89beb3fcfd5720c08d72c02c16e947e431b9a23979b9bff18f70cd393cff9,signatures/FINAL-EVD-0355.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0356,test-primary-F15-r07,primary,F15,4,40.0,45.0,f5dd3c3637ff33cdc2c8af34de5c26ca2e4b38157a47454ceed5a31a6f8c2c4f,99c89beb3fcfd5720c08d72c02c16e947e431b9a23979b9bff18f70cd393cff9,signatures/FINAL-EVD-0356.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0357,test-primary-F15-r07,primary,F15,5,45.0,50.0,f5dd3c3637ff33cdc2c8af34de5c26ca2e4b38157a47454ceed5a31a6f8c2c4f,99c89beb3fcfd5720c08d72c02c16e947e431b9a23979b9bff18f70cd393cff9,signatures/FINAL-EVD-0357.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0358,test-primary-F15-r07,primary,F15,6,50.0,55.0,f5dd3c3637ff33cdc2c8af34de5c26ca2e4b38157a47454ceed5a31a6f8c2c4f,99c89beb3fcfd5720c08d72c02c16e947e431b9a23979b9bff18f70cd393cff9,signatures/FINAL-EVD-0358.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0359,test-primary-F15-r07,primary,F15,7,55.0,60.0,f5dd3c3637ff33cdc2c8af34de5c26ca2e4b38157a47454ceed5a31a6f8c2c4f,99c89beb3fcfd5720c08d72c02c16e947e431b9a23979b9bff18f70cd393cff9,signatures/FINAL-EVD-0359.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0360,test-primary-F15-r07,primary,F15,8,60.0,65.0,f5dd3c3637ff33cdc2c8af34de5c26ca2e4b38157a47454ceed5a31a6f8c2c4f,99c89beb3fcfd5720c08d72c02c16e947e431b9a23979b9bff18f70cd393cff9,signatures/FINAL-EVD-0360.signature.csv,4252,83fd86ac848220d1deadfadb0d1404dbd7e5a57850e4ac7452fbacc3205b9472,697
FINAL-EVD-0361,test-primary-F15-r08,primary,F15,1,25.0,30.0,f158aba2995892cf0af2be7cbb21d0865c733524386a0f51c866f117c6d65259,c0d23ca7e61f6a41b1f5ed00a2db5097659a75c8e9db3fe65b7773b9dc272c94,signatures/FINAL-EVD-0361.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0362,test-primary-F15-r08,primary,F15,2,30.0,35.0,f158aba2995892cf0af2be7cbb21d0865c733524386a0f51c866f117c6d65259,c0d23ca7e61f6a41b1f5ed00a2db5097659a75c8e9db3fe65b7773b9dc272c94,signatures/FINAL-EVD-0362.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0363,test-primary-F15-r08,primary,F15,3,35.0,40.0,f158aba2995892cf0af2be7cbb21d0865c733524386a0f51c866f117c6d65259,c0d23ca7e61f6a41b1f5ed00a2db5097659a75c8e9db3fe65b7773b9dc272c94,signatures/FINAL-EVD-0363.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0364,test-primary-F15-r08,primary,F15,4,40.0,45.0,f158aba2995892cf0af2be7cbb21d0865c733524386a0f51c866f117c6d65259,c0d23ca7e61f6a41b1f5ed00a2db5097659a75c8e9db3fe65b7773b9dc272c94,signatures/FINAL-EVD-0364.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0365,test-primary-F15-r08,primary,F15,5,45.0,50.0,f158aba2995892cf0af2be7cbb21d0865c733524386a0f51c866f117c6d65259,c0d23ca7e61f6a41b1f5ed00a2db5097659a75c8e9db3fe65b7773b9dc272c94,signatures/FINAL-EVD-0365.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0366,test-primary-F15-r08,primary,F15,6,50.0,55.0,f158aba2995892cf0af2be7cbb21d0865c733524386a0f51c866f117c6d65259,c0d23ca7e61f6a41b1f5ed00a2db5097659a75c8e9db3fe65b7773b9dc272c94,signatures/FINAL-EVD-0366.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0367,test-primary-F15-r08,primary,F15,7,55.0,60.0,f158aba2995892cf0af2be7cbb21d0865c733524386a0f51c866f117c6d65259,c0d23ca7e61f6a41b1f5ed00a2db5097659a75c8e9db3fe65b7773b9dc272c94,signatures/FINAL-EVD-0367.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0368,test-primary-F15-r08,primary,F15,8,60.0,65.0,f158aba2995892cf0af2be7cbb21d0865c733524386a0f51c866f117c6d65259,c0d23ca7e61f6a41b1f5ed00a2db5097659a75c8e9db3fe65b7773b9dc272c94,signatures/FINAL-EVD-0368.signature.csv,4252,d3055112d7ade63ef051179c8fc4ec647c649fd1a5a61de00af61e512931e87a,697
FINAL-EVD-0369,test-primary-F2-r01,primary,F2,1,25.0,30.0,50e7155788fe438a29403fa1845fe731d30b05c9afe92759f71ada2e190a89ba,3c935d499b37674c72f3083d79b576bb18770bc82bcb2a2f2df10880c702310b,signatures/FINAL-EVD-0369.signature.csv,4202,1e19dd34db7d9012b1dd71ac6ae04cfaececde4f3d132326e17f8ae8a71d8619,697
FINAL-EVD-0370,test-primary-F2-r01,primary,F2,2,30.0,35.0,50e7155788fe438a29403fa1845fe731d30b05c9afe92759f71ada2e190a89ba,3c935d499b37674c72f3083d79b576bb18770bc82bcb2a2f2df10880c702310b,signatures/FINAL-EVD-0370.signature.csv,4208,3a94d9938644a0e8c2563d5f53df43dcf163117231ea9c7ace79421f7cd8cdbe,697
FINAL-EVD-0371,test-primary-F2-r01,primary,F2,3,35.0,40.0,50e7155788fe438a29403fa1845fe731d30b05c9afe92759f71ada2e190a89ba,3c935d499b37674c72f3083d79b576bb18770bc82bcb2a2f2df10880c702310b,signatures/FINAL-EVD-0371.signature.csv,4214,dc70c84c1d0f8a895201abc76bfc383f8cca32f2dd7fc6b42cbf1a1baa8de4da,697
FINAL-EVD-0372,test-primary-F2-r01,primary,F2,4,40.0,45.0,50e7155788fe438a29403fa1845fe731d30b05c9afe92759f71ada2e190a89ba,3c935d499b37674c72f3083d79b576bb18770bc82bcb2a2f2df10880c702310b,signatures/FINAL-EVD-0372.signature.csv,4218,a803a69816b8072815510fee130f9bb114af158fba82f554e112901a137c6dbe,697
FINAL-EVD-0373,test-primary-F2-r01,primary,F2,5,45.0,50.0,50e7155788fe438a29403fa1845fe731d30b05c9afe92759f71ada2e190a89ba,3c935d499b37674c72f3083d79b576bb18770bc82bcb2a2f2df10880c702310b,signatures/FINAL-EVD-0373.signature.csv,4218,a803a69816b8072815510fee130f9bb114af158fba82f554e112901a137c6dbe,697
FINAL-EVD-0374,test-primary-F2-r01,primary,F2,6,50.0,55.0,50e7155788fe438a29403fa1845fe731d30b05c9afe92759f71ada2e190a89ba,3c935d499b37674c72f3083d79b576bb18770bc82bcb2a2f2df10880c702310b,signatures/FINAL-EVD-0374.signature.csv,4216,81267b9009d15541aa119303b61742fb4d456148fa568360c858d37764070b58,697
FINAL-EVD-0375,test-primary-F2-r01,primary,F2,7,55.0,60.0,50e7155788fe438a29403fa1845fe731d30b05c9afe92759f71ada2e190a89ba,3c935d499b37674c72f3083d79b576bb18770bc82bcb2a2f2df10880c702310b,signatures/FINAL-EVD-0375.signature.csv,4216,1caa3c422ecf52f9c299a803550f4889aa2367de94317a0d03e436b38cdcd455,697
FINAL-EVD-0376,test-primary-F2-r01,primary,F2,8,60.0,65.0,50e7155788fe438a29403fa1845fe731d30b05c9afe92759f71ada2e190a89ba,3c935d499b37674c72f3083d79b576bb18770bc82bcb2a2f2df10880c702310b,signatures/FINAL-EVD-0376.signature.csv,4216,81267b9009d15541aa119303b61742fb4d456148fa568360c858d37764070b58,697
FINAL-EVD-0377,test-primary-F2-r02,primary,F2,1,25.0,30.0,e67cb0cea8eb88fddbd654d44651092ca0cb9d2447a07e86183fe411fc6bdd18,a46040f95421f85a9507b118bc8f8e01bb6f641491636dcfdb2664884d730f10,signatures/FINAL-EVD-0377.signature.csv,4212,d8d815f5453bb67c6a2da1d2f1ce2497239b8fdea2b525c8bda1d023a262e45b,697
FINAL-EVD-0378,test-primary-F2-r02,primary,F2,2,30.0,35.0,e67cb0cea8eb88fddbd654d44651092ca0cb9d2447a07e86183fe411fc6bdd18,a46040f95421f85a9507b118bc8f8e01bb6f641491636dcfdb2664884d730f10,signatures/FINAL-EVD-0378.signature.csv,4210,1ac55925b2d0049a5236d0b951ad5f90f30e8c38af131b31cc0a4171c4ee7f53,697
FINAL-EVD-0379,test-primary-F2-r02,primary,F2,3,35.0,40.0,e67cb0cea8eb88fddbd654d44651092ca0cb9d2447a07e86183fe411fc6bdd18,a46040f95421f85a9507b118bc8f8e01bb6f641491636dcfdb2664884d730f10,signatures/FINAL-EVD-0379.signature.csv,4214,dc70c84c1d0f8a895201abc76bfc383f8cca32f2dd7fc6b42cbf1a1baa8de4da,697
FINAL-EVD-0380,test-primary-F2-r02,primary,F2,4,40.0,45.0,e67cb0cea8eb88fddbd654d44651092ca0cb9d2447a07e86183fe411fc6bdd18,a46040f95421f85a9507b118bc8f8e01bb6f641491636dcfdb2664884d730f10,signatures/FINAL-EVD-0380.signature.csv,4218,a803a69816b8072815510fee130f9bb114af158fba82f554e112901a137c6dbe,697
FINAL-EVD-0381,test-primary-F2-r02,primary,F2,5,45.0,50.0,e67cb0cea8eb88fddbd654d44651092ca0cb9d2447a07e86183fe411fc6bdd18,a46040f95421f85a9507b118bc8f8e01bb6f641491636dcfdb2664884d730f10,signatures/FINAL-EVD-0381.signature.csv,4218,a803a69816b8072815510fee130f9bb114af158fba82f554e112901a137c6dbe,697
FINAL-EVD-0382,test-primary-F2-r02,primary,F2,6,50.0,55.0,e67cb0cea8eb88fddbd654d44651092ca0cb9d2447a07e86183fe411fc6bdd18,a46040f95421f85a9507b118bc8f8e01bb6f641491636dcfdb2664884d730f10,signatures/FINAL-EVD-0382.signature.csv,4218,a803a69816b8072815510fee130f9bb114af158fba82f554e112901a137c6dbe,697
