fault,batch,variable,windows,level_positive_windows,trend_positive_windows,residual_positive_windows,diff_positive_windows,rapid_positive_windows,level_max_same_sign_run,trend_max_same_sign_run,drift_max_coherent_run,residual_max_run,diff_max_run,rapid_max_run,level_positive_sign_count,level_negative_sign_count,level_sign_coherence,level_dominant_sign,trend_positive_sign_count,trend_negative_sign_count,trend_sign_coherence,trend_dominant_sign,first_shift_sigma,first_slope_sigma_h,first_residual_std_ratio,first_diff_std_ratio,first_level_candidate,first_trend_candidate,first_residual_candidate,first_diff_candidate,first_rapid_candidate,late_shift_sigma_median,late_abs_slope_sigma_h_median,late_residual_std_ratio_median,late_diff_std_ratio_median,late_level_positive_windows,late_trend_positive_windows,late_residual_positive_windows,late_diff_positive_windows,late_rapid_positive_windows,level_batches_persistent,drift_batches_persistent,residual_batches_persistent,diff_batches_persistent,rapid_batches_persistent
10,1,XMEAS-12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.0775110066640005,-0.0290429115177908,1.0021477213983183,1.0254291414266683,False,False,False,False,False,-0.22896806175075407,0.0845492383540919,1.0368195414600248,1.0368396647256664,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.005732803612144,-0.0145714850813867,0.8406773907412135,1.0046723870464849,False,False,False,False,False,0.0670788723340959,0.09219794927438124,0.9688995257321711,0.9694893587777393,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.2289662150230484,0.0950071585675313,1.007453043296698,1.010748958321399,False,False,False,False,False,-0.31065651141217443,0.09173240214568876,0.9833436918544958,0.9737240941899892,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.2409749947250564,-0.1250166799738683,1.039536545426986,1.025625358754636,False,False,False,False,False,-0.6051161426980274,0.33349480539095144,0.9968248070173424,0.993596576386272,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.058551073423967,-0.0270559834171172,0.8386533760149699,1.016679691726692,False,False,False,False,False,0.00538319454728825,0.0666863063989622,0.9626598509070564,0.9920238979899082,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.0307497489767534,-0.0242753814953092,1.0032769544752296,1.019904940955762,False,False,False,False,False,-0.09252213765426605,0.02930442809624545,0.9836418301217702,0.9789926819915103,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-18,8,8,6,8,5,5,6,2,1,8,2,2,6,2,0.75,+,4,2,0.6666666666666666,+,-6.08227837847306,-2.382565646810363,4.361499936089393,1.203034186920052,True,True,True,False,False,-3.5939271289330126,2.0360605224817867,11.85718304747502,2.57060645570615,2,1,2,2,2,5,4,5,5,5
10,1,XMEAS-19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.0390695509676164,0.0232203802517024,1.018899653337694,1.0113361907541467,False,False,False,False,False,0.01987233066543335,0.0222437764526567,1.0093420213389035,0.9891152955063198,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.3313119865553963,0.0887370977441524,0.9890599767255082,1.0718755525781904,False,False,False,False,False,-0.03360346215006069,0.0135649762557231,1.013179927825475,1.0475283469150134,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-1.228515241036324,-0.3504667674710541,0.6154048918937447,0.9589698446052608,False,False,False,False,False,0.5103568887504198,0.1302772249796105,0.5792486364865529,0.9347656682222013,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,1.0937424253022552,-0.1853689901926443,0.8349647623164373,0.9750872781269516,False,False,False,False,False,0.3425598613097139,0.19876197440499077,1.0298149253729392,1.0067032965967737,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.7973696942308545,-0.2073184407945961,0.9285942966047596,0.990812001741872,False,False,False,False,False,0.5462325955766967,0.058607797532716804,0.869575785007304,0.9810398461771976,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.1310980467596923,-0.0417976892443018,0.8852322791834051,0.9547607870506112,False,False,False,False,False,-0.03070087644955835,0.12365003586782129,0.9629112426113389,0.9875055320569703,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.3037112299762662,-0.1538755735139557,1.1063082797873904,1.1980561161561054,False,False,False,False,False,-0.2034456806126338,0.0825287858908198,1.0780425707477885,1.1624533772525023,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.1105799345823455,0.0825767974229796,0.98653046900669,1.0241084123819852,False,False,False,False,False,-0.03225657397348235,0.038787511805021255,0.9885816717480438,1.0764395354683285,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.0422805226898908,0.3671287335748875,0.8847513155159472,1.0222907625751094,False,False,False,False,False,-0.05824320325665645,0.059967355666609254,0.9977033571979208,1.0707648665754896,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.5267440461964276,-0.125529206858105,0.9576344072224496,1.012748113878892,False,False,False,False,False,0.04393592048737195,0.0514464744879934,1.0871624943306026,1.0804887015632747,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.6541677436410407,-0.1563680067944507,0.7670830150313734,0.8288948014869216,False,False,False,False,False,0.5912343214351311,0.20350680961089873,0.9009071518306021,1.0051880638108812,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.2627209673619902,-0.3525203736715499,1.1460997935062691,1.3029137906565484,False,False,False,False,False,0.13087045711177128,0.13706123453564126,0.8521835095796007,0.9645661502434406,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.400591922512318,-0.0870599285338108,0.9640546960431848,1.007608889417312,False,False,False,False,False,-0.1074282433812969,0.10360637689490354,0.9907612563298194,1.0139127648912925,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.5765400198793541,0.1623526073598891,0.842960929893607,0.9435609577016096,False,False,False,False,False,-0.2996285656304475,0.07941103020065166,0.9626202346867684,1.0611879566123248,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.4888147946286449,0.2062738536751587,1.0125698663700924,1.002841965751695,False,False,False,False,False,0.12547823699553914,0.0663943854069875,0.9846718560748682,1.1218776966575907,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.1257264995263806,0.2496500390711438,1.2043548887436242,1.174579288722864,False,False,False,False,False,0.08721512819468094,0.0332646225405732,0.8796776808027207,0.8707153126497692,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.5634957203908739,0.0328469730124045,0.8517898049918077,0.8412472777243613,False,False,False,False,False,-0.34750874208444915,0.08618404325278355,0.8593562985316017,0.8061008207307765,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.9161111853293792,-0.2205705541779777,0.9090172349915518,1.022972084585354,False,False,False,False,False,0.5542944992386913,0.11308636386019705,0.9433664177851753,1.1396065428795517,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.5191217785945557,-0.0140159837731102,1.067853783436986,1.0904862202012102,False,False,False,False,False,0.2212913376380094,0.1215314496652158,0.989355985132716,1.091341121492602,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.1309255070215331,-0.0769684716244343,0.7342465293603944,0.7896663761896311,False,False,False,False,False,0.16530292041618402,0.058846909092786004,0.9052640721191048,0.9329137688705165,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.0299007961132549,-0.3064936787829903,0.9493325842829652,1.011366909521051,False,False,False,False,False,-0.24670270233667235,0.1761330988821765,0.949324139492749,1.029399799068869,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-38,8,0,0,1,0,0,0,0,0,1,0,0,0,0,,none,0,0,,none,0.8581799624828227,0.0257738398744817,0.8216108887353951,0.8210650878987664,False,False,False,False,False,0.15228635189081113,0.42980697404249213,1.0955069498342618,1.0592960591739284,0,0,0,0,0,0,0,2,0,0
10,1,XMEAS-39,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.8656435661959304,0.0215196172988259,0.887356508752487,0.7969751404235323,False,False,False,False,False,0.0015727133838727494,0.15533029921966995,1.0189035425581614,0.9943841096552215,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.0747544138893511,-0.0073765993758946,0.9893764384022404,0.9826548748935195,False,False,False,False,False,-0.079240265202859,0.09155813934390769,0.9885706459383491,0.9594390008860894,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.0181867545027396,-0.3103705438208506,0.8280086221308132,0.9066049268867826,False,False,False,False,False,-0.018405797538177046,0.1080542438114142,1.032501527441967,1.221149514890005,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-41,8,0,0,1,1,1,0,0,0,1,1,1,0,0,,none,0,0,,none,0.1704982963578614,-0.0886563648275121,0.9781954335493964,1.0741123514514626,False,False,False,False,False,0.1510568736365701,0.1226684527138249,0.8864584231076815,0.9063888683619985,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.2917309993144871,-0.0067795469528168,0.984330612277551,1.0504830947614634,False,False,False,False,False,0.11329499503394069,0.0638718882458432,1.0107583411508667,1.0544957036546503,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.2042566828677742,-0.0878496178397773,1.013363351682068,1.0054373662126368,False,False,False,False,False,0.0882232254918412,0.05475130610099565,1.027280450375844,1.054115993744098,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.0266293895650364,-0.0125814889329788,0.8563822190336061,1.00801388610711,False,False,False,False,False,0.04445224474755545,0.07181420719741055,0.9764879832547236,0.9603751514040757,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.0109289237594469,-0.0005548271989173,1.0592477252260033,1.1049022367759334,False,False,False,False,False,-0.032526350364534204,0.08684476282839595,1.0271641704127088,1.046817953703679,0,0,0,0,0,0,0,0,0,0
10,1,XMEAS-9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.1024556570037559,0.0485591783855831,0.9337729771317148,0.9480851627428762,False,False,False,False,False,0.00924427008671915,0.0118439378885183,0.9820693195099277,0.9945102650459429,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.4611051182679333,-0.2737415968489063,0.6108389550881775,1.0130813315627956,False,False,False,False,False,-0.301685108821656,0.3370905706237092,0.6944207037531188,1.0278098547073444,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.5490005380367814,0.014790419193877,0.6185909605194599,0.9844906813378268,False,False,False,False,False,-0.14980449935324902,0.4690180524854053,0.817547497615152,0.9589685069313791,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-11,8,0,0,1,0,0,0,0,0,1,0,0,0,0,,none,0,0,,none,-0.536162531552778,0.0504232875446827,1.186335511066566,1.027242982756163,False,False,False,False,False,-0.7689570252558616,0.17431048144690436,0.9082392280274654,1.0210016474654342,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.1170472947807469,0.0184457329555538,0.977402392967945,1.0165486609252183,False,False,False,False,False,0.17046085360946756,0.12599943103955055,1.0050258603277844,1.0000013615095287,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.0190793785205243,0.0266067986158297,0.8035887255920655,1.0177451307539072,False,False,False,False,False,-0.03488826904448765,0.09329990229156096,0.8880758027291172,1.0154520163817744,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.0247631980349729,0.0231931151638473,1.0197193325038487,1.0165087522048597,False,False,False,False,False,0.2166747757267301,0.05908139317993155,1.0570041712144398,1.0629683325483172,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.0298641747794208,-0.0166920693445361,0.917278604291236,0.946882655518216,False,False,False,False,False,0.3440030011824134,0.25939170866331696,0.953132234178045,0.9164170314994384,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.0188070026084202,0.0426959540414414,0.7607646268493027,1.0112997688743328,False,False,False,False,False,0.012082416173391803,0.0624463264155528,0.8705414603420846,1.041558513935203,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.0623283421289848,0.0219614115396135,1.0773040455556209,1.0089328806512137,False,False,False,False,False,0.054269379580222696,0.0364997923815328,1.0297802944871275,1.031886197477759,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-18,8,7,8,8,7,7,3,3,2,8,7,7,4,3,0.5714285714285714,+,3,5,0.625,-,-0.1413277071204277,1.820624661671416,15.992266851597655,2.565913907217517,False,True,True,True,True,12.536844035024593,3.393837106869519,11.81086400789271,1.7300063274308495,2,2,2,1,1,5,4,5,5,5
10,2,XMEAS-19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.0094790475719284,0.0092794949047269,0.9907465909715988,1.0258028378176471,False,False,False,False,False,0.0802765376995586,0.03941774793379075,0.9773776007596293,0.9710014787631753,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.0877119986551379,0.0912610927300306,0.88812510040056,0.9003355145222925,False,False,False,False,False,-0.22343254503870344,0.0772243681673891,0.9566666202867029,1.0043707411395408,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.4450165723703919,0.1847635149098644,0.6336364786722053,1.0350176297297735,False,False,False,False,False,-0.8639116476054597,0.2698401555865068,0.5985114491375607,0.9410059261757309,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.0789695873379757,-0.1368190992464561,1.1496016841155705,1.0248043878633404,False,False,False,False,False,0.8279645566692844,0.19640131482241238,0.9314718323104336,1.0275339450375047,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.4051641835772017,0.0314041035625854,0.979993422649908,1.0133384042561926,False,False,False,False,False,-0.6508495827621608,0.0974232760845111,0.9365009096899871,1.0386270657713461,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.0093010566574467,0.1211763632416137,0.9124944230461944,0.986822764365628,False,False,False,False,False,0.0700423994597882,0.16850369057860115,0.933223412866351,1.0055377780192942,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.3644022507634147,0.133139100608445,0.7401084673716982,0.7486139670738485,False,False,False,False,False,0.3466296944222395,0.0316777635432771,0.8217006824855966,0.9356755522459764,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.0239440566629071,-0.23411772920083,0.8240799516790348,0.8818481512549635,False,False,False,False,False,0.003630639373461836,0.05459189204593625,0.877117891400641,0.9085574784040558,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.243556695851877,0.0349448070996178,0.9955219459556052,0.9288725362783148,False,False,False,False,False,0.036446264986680896,0.11226891835912114,0.9313772170520797,0.9730498076254158,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.1670241200699247,0.051280895182282,0.9906348109901788,1.0725568487944337,False,False,False,False,False,0.1468969429209272,0.046406155327911605,0.92371003739562,0.8388116716514897,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.1806376435804894,0.1713062059113621,0.9605098537816518,1.0517549149734982,False,False,False,False,False,0.6269044437040987,0.12328315887765624,0.9288509957642517,0.9651355905568445,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.1741580474575918,0.2280241746692429,0.911741050971729,1.0118675376102588,False,False,False,False,False,-0.2908672066270845,0.17262255270125376,1.004249792593124,1.061835868827926,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.1238812882684789,-0.017389363235554,1.0336687892601475,1.093755583381603,False,False,False,False,False,-0.16656117734768872,0.0228638850758088,0.9480380243120822,1.0147401851827689,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.3560800307575202,0.060238967387098,0.7945921138803749,0.9674434115760828,False,False,False,False,False,0.6408091158639991,0.135690865321723,0.8580154876937607,0.9074802135841796,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.1171865214906826,-0.2570489512465114,1.087029237807796,1.257999255687567,False,False,False,False,False,-0.3028967838693617,0.26608830073882456,0.968716818668262,1.0236959595558992,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.0751940676089889,0.1324756210822159,1.1372437202894414,1.1327483232441842,False,False,False,False,False,0.0342521750252783,0.14138669722987068,1.0183794675716282,1.0193207202514718,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.0697316983407724,-0.1199824115020027,0.9611243290549416,1.0030901921860562,False,False,False,False,False,0.28419019062312373,0.11216141791890935,0.8156537093789844,0.8920432298793979,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.4047460633860806,0.1299470700451273,0.94616696039645,1.0306918682668518,False,False,False,False,False,0.8017145190700246,0.20843615952440836,0.9397601658131085,0.9951447777995941,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.1987544011538226,0.2056024752161463,0.8075134109260271,0.9005839508207651,False,False,False,False,False,-0.0327716141959375,0.07664990478980165,0.8792006842294298,0.9499786308267587,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.0970255412197819,0.0020005378313493,1.0890980254992328,1.187882069912766,False,False,False,False,False,0.00762193878264035,0.16062854708722005,0.9505893809731011,0.9717230662014329,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.0604500612218101,0.2516374042274852,1.073098176966277,1.2688416318952993,False,False,False,False,False,-0.19461112179285306,0.08786904031528836,1.0673956066071515,1.0822693091491216,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-38,8,0,0,3,0,0,0,0,0,2,0,0,0,0,,none,0,0,,none,-0.0818185733048098,-0.1559060893572561,1.4982629837344814,1.2006280353979668,False,False,True,False,False,-0.3070534267941498,0.15768093685073278,1.3412262707288058,1.1127524462546587,0,0,0,0,0,0,0,2,0,0
10,2,XMEAS-39,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.025464826993679,-0.2707623507033485,1.265031214874346,1.3911943794331336,False,False,False,False,False,-0.0322360844314029,0.222798081153875,0.7701621132442413,0.8231561065148061,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.1995136524341927,-0.0244208087600332,0.971079148217084,0.99455458094126,False,False,False,False,False,-0.1658418542153745,0.03610410347022605,1.0108183096970853,1.0359520150096149,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.3168110753294562,-0.1352889736410435,0.8471760947326648,0.830276481756552,False,False,False,False,False,0.1077385777163417,0.11300470567192585,0.9309461615040915,1.0721836003770364,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.4645779861505038,-0.3178149158683113,1.0517129278818869,1.0437945877500168,False,False,False,False,False,0.1991690388343899,0.1081034960037606,1.0809369339669779,1.1621240602427791,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.0465344384294553,0.053741388347472,1.01440368406149,1.058309209572532,False,False,False,False,False,-0.1980797749181015,0.0686799887962491,0.9639279870615616,0.9624168104061024,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.1355075501267302,0.042578943098591,0.992035351132778,1.0961219225801302,False,False,False,False,False,-0.11724444418417815,0.0782773780248352,0.9689716436640352,0.9498093056515715,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.0450252428243305,0.0371299570332517,0.8075649467553706,0.9314438017043012,False,False,False,False,False,-0.011542572788724302,0.0868243770210819,0.8611053897106843,0.9756159089758565,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.0630832693453252,-0.004256605261396,1.0501804582891408,1.0545198304602843,False,False,False,False,False,-0.006083697287344101,0.0203676438275403,0.9817447246856921,0.9488785195125853,0,0,0,0,0,0,0,0,0,0
10,2,XMEAS-9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.0755593456816031,0.055945575890523,1.059670477244529,1.0791642401644672,False,False,False,False,False,-0.00019061164775674433,0.0200237500423399,0.9687173240608626,0.9756136205916295,0,0,0,0,0,0,0,0,0,0
10,3,XMEAS-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.5845284452749239,0.525764339194949,0.6345910295361691,0.8348082056244155,False,False,False,False,False,0.10186488681569106,0.129539530520693,0.7554385267954467,0.973221347553535,0,0,0,0,0,0,0,0,0,0
10,3,XMEAS-10,8,0,0,1,0,0,0,0,0,1,0,0,0,0,,none,0,0,,none,0.1746446848775488,-0.4491622391176862,0.881856194289522,0.9940397030616658,False,False,False,False,False,0.23436714185285834,0.11056080336525641,1.328394838203716,1.1213511539454946,0,0,1,0,0,0,0,0,0,0
10,3,XMEAS-11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,0.7235811128542093,-0.1044902363229119,0.8579079593005543,0.9341864432764192,False,False,False,False,False,-0.37631531497075843,0.26454894655467753,0.9115068879013644,0.9208319781550818,0,0,0,0,0,0,0,0,0,0
10,3,XMEAS-12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.299681062470804,-0.0529126284478953,0.98573615117667,0.982064602731182,False,False,False,False,False,0.07025467948289545,0.06058962911721395,0.9927748880123102,0.9639152828877908,0,0,0,0,0,0,0,0,0,0
10,3,XMEAS-13,8,0,0,1,0,0,0,0,0,1,0,0,0,0,,none,0,0,,none,-0.0827372596944412,-0.0022818604799547,0.9086180920476074,0.980355453094756,False,False,False,False,False,0.005611229486948095,0.1177694881404441,1.2758238006444071,0.9990605612731831,0,0,1,0,0,0,0,0,0,0
10,3,XMEAS-14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.2628442004204047,-0.1421466585997254,1.07321803603424,1.064080160027488,False,False,False,False,False,0.02947455291972799,0.09196072553783725,0.9783815309795971,0.9808650988191865,0,0,0,0,0,0,0,0,0,0
10,3,XMEAS-15,8,0,1,0,0,0,0,1,1,0,0,0,0,0,,none,1,0,1.0,+,-0.525068199814047,-0.284728951271567,0.9714466603331752,1.0404211407677657,False,False,False,False,False,0.21641351002448664,0.20001007328631876,0.977335226501207,0.9910437939911627,0,0,0,0,0,0,0,0,0,0
10,3,XMEAS-16,8,0,0,1,0,0,0,0,0,1,0,0,0,0,,none,0,0,,none,-0.1512905015792305,-0.0226369836819971,0.8815636595289918,0.9398870732963892,False,False,False,False,False,0.0314424615904228,0.11146744185996135,1.2906763621153892,0.9601680877879564,0,0,1,0,0,0,0,0,0,0
10,3,XMEAS-17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,0,0,,none,-0.1491803969593797,0.0095273568693009,1.019835579251153,1.052728319118101,False,False,False,False,False,0.03794040799276015,0.07922404873233055,0.9710313205446377,0.970307006322916,0,0,0,0,0,0,0,0,0,0
